"","quantity","truth","N","ICC","rsr","assumed","estimator","value"
"7648","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","Gaussian","GR",0.0201655720027448
"7649","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","T","ML",0.0213644544652485
"7650","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","T","PM",0.0204881286148417
"7651","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","T","CB",0.0204881286148417
"7652","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","T","GR",0.0201311243995687
"7653","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","DP-diffuse","ML",0.0213644544652485
"7654","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","DP-diffuse","PM",0.0199590628369768
"7655","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","DP-diffuse","CB",0.0199590628369768
"7656","SELrank","Mixed","N = 100","ICC = 0.9","R = 5","DP-diffuse","GR",0.0196042740907754
"7657","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","Gaussian","ML",0.0256349181452799
"7658","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","Gaussian","PM",0.0237265366140574
"7659","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","Gaussian","CB",0.0237265366140574
"7660","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","Gaussian","GR",0.0229824527007156
"7661","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","T","ML",0.0256349181452799
"7662","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","T","PM",0.023532202725223
"7663","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","T","CB",0.023532202725223
"7664","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","T","GR",0.022882638956965
"7665","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","DP-diffuse","ML",0.0256349181452799
"7666","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","DP-diffuse","PM",0.0228999313792765
"7667","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","DP-diffuse","CB",0.0228999313792765
"7668","SELrank","Mixed","N = 100","ICC = 0.9","R = 10","DP-diffuse","GR",0.022176806195471
"7669","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","Gaussian","ML",0.115394158560432
"7670","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","Gaussian","PM",0.11632938046088
"7671","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","Gaussian","CB",0.11632938046088
"7672","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","Gaussian","GR",0.116906536966907
"7673","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","T","ML",0.115394158560432
"7674","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","T","PM",0.116140127719611
"7675","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","T","CB",0.116140127719611
"7676","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","T","GR",0.116749657186703
"7677","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","DP-diffuse","ML",0.115394158560432
"7678","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","DP-diffuse","PM",0.115481965792926
"7679","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","DP-diffuse","CB",0.115481965792926
"7680","SELrank","Mixed","N = 200","ICC = 0.1","R = 1","DP-diffuse","GR",0.115441786094404
"7681","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","Gaussian","ML",0.11965746392416
"7682","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","Gaussian","PM",0.113164077621841
"7683","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","Gaussian","CB",0.113164077621841
"7684","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","Gaussian","GR",0.113555085270167
"7685","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","T","ML",0.11965746392416
"7686","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","T","PM",0.112821207395857
"7687","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","T","CB",0.112821207395857
"7688","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","T","GR",0.112936697111458
"7689","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","DP-diffuse","ML",0.11965746392416
"7690","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","DP-diffuse","PM",0.112957736194649
"7691","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","DP-diffuse","CB",0.112957736194649
"7692","SELrank","Mixed","N = 200","ICC = 0.1","R = 5","DP-diffuse","GR",0.112655216455038
"7693","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","Gaussian","ML",0.122255223880597
"7694","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","Gaussian","PM",0.109723732085839
"7695","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","Gaussian","CB",0.109723732085839
"7696","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","Gaussian","GR",0.109707630999233
"7697","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","T","ML",0.122255223880597
"7698","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","T","PM",0.10945891933368
"7699","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","T","CB",0.10945891933368
"7700","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","T","GR",0.109487195861489
"7701","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","DP-diffuse","ML",0.122255223880597
"7702","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","DP-diffuse","PM",0.111054783297443
"7703","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","DP-diffuse","CB",0.111054783297443
"7704","SELrank","Mixed","N = 200","ICC = 0.1","R = 10","DP-diffuse","GR",0.110636655033291
"7705","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","Gaussian","ML",0.0595758248558204
"7706","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","Gaussian","PM",0.0595857107497339
"7707","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","Gaussian","CB",0.0595857107497339
"7708","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","Gaussian","GR",0.0595742234103116
"7709","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","T","ML",0.0595758248558204
"7710","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","T","PM",0.059596418405485
"7711","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","T","CB",0.059596418405485
"7712","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","T","GR",0.059616266924086
"7713","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","DP-diffuse","ML",0.0595758248558204
"7714","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM",0.0596081359372293
"7715","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB",0.0596081359372293
"7716","SELrank","Mixed","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR",0.0596097547090419
"7717","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","Gaussian","ML",0.0646778619341105
"7718","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","Gaussian","PM",0.0586073067498329
"7719","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","Gaussian","CB",0.0586073067498329
"7720","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","Gaussian","GR",0.0584264993440756
"7721","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","T","ML",0.0646778619341105
"7722","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","T","PM",0.0586109353728868
"7723","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","T","CB",0.0586109353728868
"7724","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","T","GR",0.058411071508131
"7725","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML",0.0646778619341105
"7726","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM",0.0588388505235019
"7727","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB",0.0588388505235019
"7728","SELrank","Mixed","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR",0.0585606593896191
"7729","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","Gaussian","ML",0.071346446870127
"7730","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","Gaussian","PM",0.0604288829484419
"7731","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","Gaussian","CB",0.0604288829484419
"7732","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","Gaussian","GR",0.0602367119625752
"7733","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","T","ML",0.071346446870127
"7734","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","T","PM",0.0604443949407193
"7735","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","T","CB",0.0604443949407193
"7736","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","T","GR",0.0602071359619811
"7737","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML",0.071346446870127
"7738","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM",0.0609079775253088
"7739","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB",0.0609079775253088
"7740","SELrank","Mixed","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR",0.0603800574243212
"7741","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","Gaussian","ML",0.0178427390411128
"7742","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","Gaussian","PM",0.0178492042276181
"7743","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","Gaussian","CB",0.0178492042276181
"7744","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","Gaussian","GR",0.0178487784955818
"7745","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","T","ML",0.0178427390411128
"7746","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","T","PM",0.0178450459147051
"7747","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","T","CB",0.0178450459147051
"7748","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","T","GR",0.0178440013861043
"7749","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML",0.0178427390411128
"7750","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM",0.0178470953689265
"7751","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","DP-diffuse","CB",0.0178470953689265
"7752","SELrank","Mixed","N = 200","ICC = 0.9","R = 1","DP-diffuse","GR",0.017846773594713
"7753","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","Gaussian","ML",0.0205782183609317
"7754","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","Gaussian","PM",0.0198002697953021
"7755","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","Gaussian","CB",0.0198002697953021
"7756","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","Gaussian","GR",0.0193864285537487
"7757","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","T","ML",0.0205782183609317
"7758","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","T","PM",0.0197056087720601
"7759","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","T","CB",0.0197056087720601
"7760","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","T","GR",0.0193426202321725
"7761","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","DP-diffuse","ML",0.0205782183609317
"7762","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","DP-diffuse","PM",0.0191387119130715
"7763","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","DP-diffuse","CB",0.0191387119130715
"7764","SELrank","Mixed","N = 200","ICC = 0.9","R = 5","DP-diffuse","GR",0.0188659711393282
"7765","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","Gaussian","ML",0.0247338110442811
"7766","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","Gaussian","PM",0.0228109427984456
"7767","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","Gaussian","CB",0.0228109427984456
"7768","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","Gaussian","GR",0.0221080641568278
"7769","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","T","ML",0.0247338110442811
"7770","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","T","PM",0.0226039875250613
"7771","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","T","CB",0.0226039875250613
"7772","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","T","GR",0.022005022152917
"7773","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","DP-diffuse","ML",0.0247338110442811
"7774","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","DP-diffuse","PM",0.0218826093413529
"7775","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","DP-diffuse","CB",0.0218826093413529
"7776","SELrank","Mixed","N = 200","ICC = 0.9","R = 10","DP-diffuse","GR",0.0212194524887998
"7777","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","Gaussian","ML",9.09071641918397
"7778","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","Gaussian","PM",1.33880947508442
"7779","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","Gaussian","CB",2.05823588494832
"7780","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","Gaussian","GR",1.98546241972162
"7781","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","T","ML",9.09071641918397
"7782","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","T","PM",1.34964400555483
"7783","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","T","CB",2.11357242040941
"7784","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","T","GR",1.9893897624777
"7785","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML",9.09071641918397
"7786","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM",1.62570217573883
"7787","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB",3.07210588481873
"7788","SSEL","Gaussian","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR",2.95848941916802
"7789","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","Gaussian","ML",13.6452672142161
"7790","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","Gaussian","PM",1.19365623047342
"7791","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","Gaussian","CB",1.68402719129829
"7792","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","Gaussian","GR",1.63341950657938
"7793","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","T","ML",13.6452672142161
"7794","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","T","PM",1.21020868581692
"7795","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","T","CB",1.76518795311201
"7796","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","T","GR",1.67929054140001
"7797","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML",13.6452672142161
"7798","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM",1.2751639436443
"7799","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB",2.28566495858255
"7800","SSEL","Gaussian","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR",2.20297082117584
"7801","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","Gaussian","ML",20.1785798987559
"7802","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","Gaussian","PM",1.08103174809802
"7803","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","Gaussian","CB",1.54042658310929
"7804","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","Gaussian","GR",1.48083724630815
"7805","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","T","ML",20.1785798987559
"7806","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","T","PM",1.08001015893929
"7807","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","T","CB",1.57305511405969
"7808","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","T","GR",1.46360473888256
"7809","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML",20.1785798987559
"7810","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM",1.16478241663463
"7811","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB",2.00761393796306
"7812","SSEL","Gaussian","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR",1.90222496958324
"7813","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","Gaussian","ML",0.982122695883323
"7814","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","Gaussian","PM",0.571497586571793
"7815","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","Gaussian","CB",0.591781993115097
"7816","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","Gaussian","GR",0.605869216815561
"7817","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","T","ML",0.982122695883323
"7818","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","T","PM",0.574314041069415
"7819","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","T","CB",0.593319041082236
"7820","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","T","GR",0.607246594804592
"7821","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML",0.982122695883323
"7822","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM",0.540274073480066
"7823","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB",0.611167621911708
"7824","SSEL","Gaussian","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR",0.613672224949738
"7825","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","ML",1.52919730562992
"7826","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","PM",0.551005424881828
"7827","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","CB",0.60285513825195
"7828","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","Gaussian","GR",0.614370136560719
"7829","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","T","ML",1.52919730562992
"7830","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","T","PM",0.550117694226731
"7831","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","T","CB",0.606202453998245
"7832","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","T","GR",0.610751509352296
"7833","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML",1.52919730562992
"7834","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM",0.538016526479233
"7835","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB",0.619915378106395
"7836","SSEL","Gaussian","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR",0.623040874971699
"7837","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","ML",2.10370243407647
"7838","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","PM",0.554476828172443
"7839","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","CB",0.621710359443464
"7840","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","Gaussian","GR",0.639308626281757
"7841","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","T","ML",2.10370243407647
"7842","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","T","PM",0.55219310047447
"7843","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","T","CB",0.627625977978091
"7844","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","T","GR",0.634063701357923
"7845","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML",2.10370243407647
"7846","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM",0.549656960167182
"7847","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB",0.636549223289329
"7848","SSEL","Gaussian","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR",0.648368084932563
"7849","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","ML",0.113419682299676
"7850","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","PM",0.104801889467921
"7851","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","CB",0.106036002386283
"7852","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","Gaussian","GR",0.114329732549864
"7853","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","T","ML",0.113419682299676
"7854","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","T","PM",0.104808030749424
"7855","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","T","CB",0.106053057921933
"7856","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","T","GR",0.113981183682351
"7857","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","DP-diffuse","ML",0.113419682299676
"7858","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","DP-diffuse","PM",0.107724481324603
"7859","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","DP-diffuse","CB",0.109093656182957
"7860","SSEL","Gaussian","N = 25","ICC = 0.9","R = 1","DP-diffuse","GR",0.111636184126164
"7861","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","Gaussian","ML",0.179801558284016
"7862","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","Gaussian","PM",0.145008526293447
"7863","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","Gaussian","CB",0.148656066421793
"7864","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","Gaussian","GR",0.159467518965741
"7865","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","T","ML",0.179801558284016
"7866","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","T","PM",0.145769230860462
"7867","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","T","CB",0.14951567771973
"7868","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","T","GR",0.15933351574074
"7869","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML",0.179801558284016
"7870","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM",0.147470786604615
"7871","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB",0.151235241639029
"7872","SSEL","Gaussian","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR",0.1588811984639
"7873","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","Gaussian","ML",0.276772184312953
"7874","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","Gaussian","PM",0.175779076754599
"7875","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","Gaussian","CB",0.184413350045872
"7876","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","Gaussian","GR",0.193759385528493
"7877","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","T","ML",0.276772184312953
"7878","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","T","PM",0.176812847722514
"7879","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","T","CB",0.186150207313482
"7880","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","T","GR",0.193749882885568
"7881","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML",0.276772184312953
"7882","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM",0.180095300884556
"7883","SSEL","Gaussian","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB",0.189075030779104
