"","truth","N","ICC","rsr","assumed","estimator","tail_p","quantile","diff"
"9075","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","ML","0.25",0.3932,0.1432
"9076","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","ML","0.5",0.452,-0.048
"9077","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","ML","0.75",0.61,-0.14
"9078","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","ML","0.9",0.6972,-0.2028
"9079","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","ML","0.95",0.7276,-0.2224
"9080","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","PM","0.05",0.0284,-0.0216
"9081","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","PM","0.1",0.0556,-0.0444
"9082","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","PM","0.25",0.14,-0.11
"9083","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","PM","0.5",0.3296,-0.1704
"9084","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","PM","0.75",0.8892,0.1392
"9085","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","PM","0.9",0.9784,0.0784
"9086","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","PM","0.95",0.99,0.04
"9087","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","CB","0.05",0.1492,0.0992
"9088","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","CB","0.1",0.1808,0.0808
"9089","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","CB","0.25",0.2596,0.0096
"9090","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","CB","0.5",0.3868,-0.1132
"9091","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","CB","0.75",0.7656,0.0156
"9092","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","CB","0.9",0.8856,-0.0144
"9093","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","CB","0.95",0.9164,-0.0336
"9094","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","GR","0.05",0.1208,0.0708
"9095","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","GR","0.1",0.1556,0.0556
"9096","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","GR","0.25",0.24,-0.01
"9097","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","GR","0.5",0.3804,-0.1196
"9098","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","GR","0.75",0.7816,0.0316
"9099","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","GR","0.9",0.9076,0.0076
"9100","Bimodal","N = 25","ICC = 0.1","R = 1","Gaussian","GR","0.95",0.932799999999999,-0.0172
"9101","Bimodal","N = 25","ICC = 0.1","R = 1","T","ML","0.05",0.3336,0.2836
"9102","Bimodal","N = 25","ICC = 0.1","R = 1","T","ML","0.1",0.354,0.254
"9103","Bimodal","N = 25","ICC = 0.1","R = 1","T","ML","0.25",0.3932,0.1432
"9104","Bimodal","N = 25","ICC = 0.1","R = 1","T","ML","0.5",0.452,-0.048
"9105","Bimodal","N = 25","ICC = 0.1","R = 1","T","ML","0.75",0.61,-0.14
"9106","Bimodal","N = 25","ICC = 0.1","R = 1","T","ML","0.9",0.6972,-0.2028
"9107","Bimodal","N = 25","ICC = 0.1","R = 1","T","ML","0.95",0.7276,-0.2224
"9108","Bimodal","N = 25","ICC = 0.1","R = 1","T","PM","0.05",0.0388,-0.0112
"9109","Bimodal","N = 25","ICC = 0.1","R = 1","T","PM","0.1",0.0632,-0.0368
"9110","Bimodal","N = 25","ICC = 0.1","R = 1","T","PM","0.25",0.1376,-0.1124
"9111","Bimodal","N = 25","ICC = 0.1","R = 1","T","PM","0.5",0.324,-0.176
"9112","Bimodal","N = 25","ICC = 0.1","R = 1","T","PM","0.75",0.8836,0.1336
"9113","Bimodal","N = 25","ICC = 0.1","R = 1","T","PM","0.9",0.9744,0.0744
"9114","Bimodal","N = 25","ICC = 0.1","R = 1","T","PM","0.95",0.9864,0.0364
"9115","Bimodal","N = 25","ICC = 0.1","R = 1","T","CB","0.05",0.1488,0.0988
"9116","Bimodal","N = 25","ICC = 0.1","R = 1","T","CB","0.1",0.1808,0.0808
"9117","Bimodal","N = 25","ICC = 0.1","R = 1","T","CB","0.25",0.2552,0.0052
"9118","Bimodal","N = 25","ICC = 0.1","R = 1","T","CB","0.5",0.3904,-0.1096
"9119","Bimodal","N = 25","ICC = 0.1","R = 1","T","CB","0.75",0.7612,0.0112
"9120","Bimodal","N = 25","ICC = 0.1","R = 1","T","CB","0.9",0.8856,-0.0144
"9121","Bimodal","N = 25","ICC = 0.1","R = 1","T","CB","0.95",0.9144,-0.0356
"9122","Bimodal","N = 25","ICC = 0.1","R = 1","T","GR","0.05",0.126,0.076
"9123","Bimodal","N = 25","ICC = 0.1","R = 1","T","GR","0.1",0.1588,0.0588
"9124","Bimodal","N = 25","ICC = 0.1","R = 1","T","GR","0.25",0.2376,-0.0124
"9125","Bimodal","N = 25","ICC = 0.1","R = 1","T","GR","0.5",0.3796,-0.1204
"9126","Bimodal","N = 25","ICC = 0.1","R = 1","T","GR","0.75",0.7772,0.0272
"9127","Bimodal","N = 25","ICC = 0.1","R = 1","T","GR","0.9",0.9048,0.0048
"9128","Bimodal","N = 25","ICC = 0.1","R = 1","T","GR","0.95",0.93,-0.02
"9129","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML","0.05",0.3336,0.2836
"9130","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML","0.1",0.354,0.254
"9131","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML","0.25",0.3932,0.1432
"9132","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML","0.5",0.452,-0.048
"9133","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML","0.75",0.61,-0.14
"9134","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML","0.9",0.6972,-0.2028
"9135","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML","0.95",0.7276,-0.2224
"9136","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM","0.05",0.1012,0.0512
"9137","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM","0.1",0.1312,0.0312
"9138","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM","0.25",0.2212,-0.0288
"9139","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM","0.5",0.3664,-0.1336
"9140","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM","0.75",0.7952,0.0452
"9141","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM","0.9",0.9328,0.0328
"9142","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM","0.95",0.964,0.014
"9143","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB","0.05",0.2208,0.1708
"9144","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB","0.1",0.2552,0.1552
"9145","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB","0.25",0.3184,0.0684
"9146","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB","0.5",0.424,-0.076
"9147","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB","0.75",0.691600000000001,-0.0584
"9148","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB","0.9",0.8136,-0.0864
"9149","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB","0.95",0.848800000000001,-0.1012
"9150","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR","0.05",0.2108,0.1608
"9151","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR","0.1",0.242,0.142
"9152","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR","0.25",0.3092,0.0592
"9153","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR","0.5",0.4148,-0.0852
"9154","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR","0.75",0.702,-0.048
"9155","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR","0.9",0.8232,-0.0768
"9156","Bimodal","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR","0.95",0.8576,-0.0924
"9157","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","ML","0.05",0.3452,0.2952
"9158","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","ML","0.1",0.3648,0.2648
"9159","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","ML","0.25",0.4056,0.1556
"9160","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","ML","0.5",0.4656,-0.0344
"9161","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","ML","0.75",0.6228,-0.1272
"9162","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","ML","0.9",0.6928,-0.2072
"9163","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","ML","0.95",0.7152,-0.2348
"9164","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","PM","0.05",0.0348,-0.0152
"9165","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","PM","0.1",0.052,-0.048
"9166","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","PM","0.25",0.128,-0.122
"9167","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","PM","0.5",0.3036,-0.1964
"9168","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","PM","0.75",0.9196,0.1696
"9169","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","PM","0.9",0.9824,0.0824
"9170","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","PM","0.95",0.9944,0.0444
"9171","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","CB","0.05",0.13,0.08
"9172","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","CB","0.1",0.1636,0.0636
"9173","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","CB","0.25",0.2492,-8e-04
"9174","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","CB","0.5",0.392,-0.108
"9175","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","CB","0.75",0.7944,0.0444
"9176","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","CB","0.9",0.9108,0.0108
"9177","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","CB","0.95",0.9396,-0.0104
"9178","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","GR","0.05",0.108,0.058
"9179","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","GR","0.1",0.1384,0.0384
"9180","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","GR","0.25",0.2184,-0.0316
"9181","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","GR","0.5",0.3672,-0.1328
"9182","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","GR","0.75",0.816,0.066
"9183","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","GR","0.9",0.9252,0.0252
"9184","Bimodal","N = 25","ICC = 0.1","R = 5","Gaussian","GR","0.95",0.948,-0.002
"9185","Bimodal","N = 25","ICC = 0.1","R = 5","T","ML","0.05",0.3452,0.2952
"9186","Bimodal","N = 25","ICC = 0.1","R = 5","T","ML","0.1",0.3648,0.2648
"9187","Bimodal","N = 25","ICC = 0.1","R = 5","T","ML","0.25",0.4056,0.1556
"9188","Bimodal","N = 25","ICC = 0.1","R = 5","T","ML","0.5",0.4656,-0.0344
"9189","Bimodal","N = 25","ICC = 0.1","R = 5","T","ML","0.75",0.6228,-0.1272
"9190","Bimodal","N = 25","ICC = 0.1","R = 5","T","ML","0.9",0.6928,-0.2072
"9191","Bimodal","N = 25","ICC = 0.1","R = 5","T","ML","0.95",0.7152,-0.2348
"9192","Bimodal","N = 25","ICC = 0.1","R = 5","T","PM","0.05",0.0336,-0.0164
"9193","Bimodal","N = 25","ICC = 0.1","R = 5","T","PM","0.1",0.0528,-0.0472
"9194","Bimodal","N = 25","ICC = 0.1","R = 5","T","PM","0.25",0.1228,-0.1272
"9195","Bimodal","N = 25","ICC = 0.1","R = 5","T","PM","0.5",0.3012,-0.1988
"9196","Bimodal","N = 25","ICC = 0.1","R = 5","T","PM","0.75",0.9216,0.1716
"9197","Bimodal","N = 25","ICC = 0.1","R = 5","T","PM","0.9",0.9828,0.0828
"9198","Bimodal","N = 25","ICC = 0.1","R = 5","T","PM","0.95",0.9932,0.0432
"9199","Bimodal","N = 25","ICC = 0.1","R = 5","T","CB","0.05",0.1292,0.0792
"9200","Bimodal","N = 25","ICC = 0.1","R = 5","T","CB","0.1",0.1684,0.0684
"9201","Bimodal","N = 25","ICC = 0.1","R = 5","T","CB","0.25",0.2536,0.0036
"9202","Bimodal","N = 25","ICC = 0.1","R = 5","T","CB","0.5",0.3876,-0.1124
"9203","Bimodal","N = 25","ICC = 0.1","R = 5","T","CB","0.75",0.7872,0.0372
"9204","Bimodal","N = 25","ICC = 0.1","R = 5","T","CB","0.9",0.9136,0.0136
"9205","Bimodal","N = 25","ICC = 0.1","R = 5","T","CB","0.95",0.938,-0.012
"9206","Bimodal","N = 25","ICC = 0.1","R = 5","T","GR","0.05",0.1096,0.0596
"9207","Bimodal","N = 25","ICC = 0.1","R = 5","T","GR","0.1",0.1424,0.0424
"9208","Bimodal","N = 25","ICC = 0.1","R = 5","T","GR","0.25",0.2196,-0.0304
"9209","Bimodal","N = 25","ICC = 0.1","R = 5","T","GR","0.5",0.3664,-0.1336
"9210","Bimodal","N = 25","ICC = 0.1","R = 5","T","GR","0.75",0.8144,0.0644
"9211","Bimodal","N = 25","ICC = 0.1","R = 5","T","GR","0.9",0.9252,0.0252
"9212","Bimodal","N = 25","ICC = 0.1","R = 5","T","GR","0.95",0.9472,-0.0028
"9213","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML","0.05",0.3452,0.2952
"9214","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML","0.1",0.3648,0.2648
"9215","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML","0.25",0.4056,0.1556
"9216","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML","0.5",0.4656,-0.0344
"9217","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML","0.75",0.6228,-0.1272
"9218","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML","0.9",0.6928,-0.2072
"9219","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML","0.95",0.7152,-0.2348
"9220","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM","0.05",0.074,0.024
"9221","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM","0.1",0.1076,0.0076
"9222","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM","0.25",0.2076,-0.0424
"9223","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM","0.5",0.3652,-0.1348
"9224","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM","0.75",0.8456,0.0956
"9225","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM","0.9",0.9608,0.0608
"9226","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM","0.95",0.9776,0.0276
"9227","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB","0.05",0.2084,0.1584
"9228","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB","0.1",0.244,0.144
"9229","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB","0.25",0.3124,0.0624
"9230","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB","0.5",0.4196,-0.0804
"9231","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB","0.75",0.7148,-0.0352
"9232","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB","0.9",0.842,-0.058
"9233","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB","0.95",0.8812,-0.0688
"9234","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR","0.05",0.1852,0.1352
"9235","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR","0.1",0.222,0.122
"9236","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR","0.25",0.294,0.044
"9237","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR","0.5",0.4072,-0.0928
"9238","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR","0.75",0.7312,-0.0188
"9239","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR","0.9",0.8536,-0.0464
"9240","Bimodal","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR","0.95",0.884400000000001,-0.0656
"9241","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","ML","0.05",0.3364,0.2864
"9242","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","ML","0.1",0.3656,0.2656
"9243","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","ML","0.25",0.4064,0.1564
"9244","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","ML","0.5",0.4584,-0.0416
"9245","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","ML","0.75",0.6256,-0.1244
"9246","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","ML","0.9",0.7084,-0.1916
"9247","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","ML","0.95",0.7328,-0.2172
"9248","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","PM","0.05",0.02,-0.03
"9249","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","PM","0.1",0.036,-0.064
"9250","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","PM","0.25",0.0944,-0.1556
"9251","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","PM","0.5",0.2972,-0.2028
"9252","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","PM","0.75",0.9272,0.1772
"9253","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","PM","0.9",0.9856,0.0856
"9254","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","PM","0.95",0.9896,0.0396
"9255","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","CB","0.05",0.1004,0.0504
"9256","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","CB","0.1",0.1292,0.0292
"9257","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","CB","0.25",0.2108,-0.0392
"9258","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","CB","0.5",0.3652,-0.1348
"9259","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","CB","0.75",0.8072,0.0572
"9260","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","CB","0.9",0.9248,0.0248
"9261","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","CB","0.95",0.9456,-0.0044
"9262","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","GR","0.05",0.092,0.042
"9263","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","GR","0.1",0.1192,0.0192
"9264","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","GR","0.25",0.194,-0.056
"9265","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","GR","0.5",0.3468,-0.1532
"9266","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","GR","0.75",0.82,0.07
"9267","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","GR","0.9",0.9284,0.0284
"9268","Bimodal","N = 25","ICC = 0.1","R = 10","Gaussian","GR","0.95",0.948,-0.002
"9269","Bimodal","N = 25","ICC = 0.1","R = 10","T","ML","0.05",0.3364,0.2864
"9270","Bimodal","N = 25","ICC = 0.1","R = 10","T","ML","0.1",0.3656,0.2656
"9271","Bimodal","N = 25","ICC = 0.1","R = 10","T","ML","0.25",0.4064,0.1564
"9272","Bimodal","N = 25","ICC = 0.1","R = 10","T","ML","0.5",0.4584,-0.0416
"9273","Bimodal","N = 25","ICC = 0.1","R = 10","T","ML","0.75",0.6256,-0.1244
"9274","Bimodal","N = 25","ICC = 0.1","R = 10","T","ML","0.9",0.7084,-0.1916
"9275","Bimodal","N = 25","ICC = 0.1","R = 10","T","ML","0.95",0.7328,-0.2172
"9276","Bimodal","N = 25","ICC = 0.1","R = 10","T","PM","0.05",0.0212,-0.0288
"9277","Bimodal","N = 25","ICC = 0.1","R = 10","T","PM","0.1",0.036,-0.064
"9278","Bimodal","N = 25","ICC = 0.1","R = 10","T","PM","0.25",0.0992,-0.1508
"9279","Bimodal","N = 25","ICC = 0.1","R = 10","T","PM","0.5",0.3012,-0.1988
"9280","Bimodal","N = 25","ICC = 0.1","R = 10","T","PM","0.75",0.9336,0.1836
"9281","Bimodal","N = 25","ICC = 0.1","R = 10","T","PM","0.9",0.9868,0.0868
"9282","Bimodal","N = 25","ICC = 0.1","R = 10","T","PM","0.95",0.9896,0.0396
"9283","Bimodal","N = 25","ICC = 0.1","R = 10","T","CB","0.05",0.1016,0.0516
"9284","Bimodal","N = 25","ICC = 0.1","R = 10","T","CB","0.1",0.1328,0.0328
"9285","Bimodal","N = 25","ICC = 0.1","R = 10","T","CB","0.25",0.208,-0.042
"9286","Bimodal","N = 25","ICC = 0.1","R = 10","T","CB","0.5",0.3636,-0.1364
"9287","Bimodal","N = 25","ICC = 0.1","R = 10","T","CB","0.75",0.8116,0.0616
"9288","Bimodal","N = 25","ICC = 0.1","R = 10","T","CB","0.9",0.9216,0.0216
"9289","Bimodal","N = 25","ICC = 0.1","R = 10","T","CB","0.95",0.944,-0.006
"9290","Bimodal","N = 25","ICC = 0.1","R = 10","T","GR","0.05",0.0928,0.0428
"9291","Bimodal","N = 25","ICC = 0.1","R = 10","T","GR","0.1",0.12,0.02
"9292","Bimodal","N = 25","ICC = 0.1","R = 10","T","GR","0.25",0.1936,-0.0564
"9293","Bimodal","N = 25","ICC = 0.1","R = 10","T","GR","0.5",0.3476,-0.1524
"9294","Bimodal","N = 25","ICC = 0.1","R = 10","T","GR","0.75",0.8208,0.0708
"9295","Bimodal","N = 25","ICC = 0.1","R = 10","T","GR","0.9",0.9324,0.0324
"9296","Bimodal","N = 25","ICC = 0.1","R = 10","T","GR","0.95",0.9504,4e-04
"9297","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML","0.05",0.3364,0.2864
"9298","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML","0.1",0.3656,0.2656
"9299","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML","0.25",0.4064,0.1564
"9300","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML","0.5",0.4584,-0.0416
"9301","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML","0.75",0.6256,-0.1244
"9302","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML","0.9",0.7084,-0.1916
"9303","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML","0.95",0.7328,-0.2172
"9304","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM","0.05",0.0468,-0.0032
"9305","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM","0.1",0.0732,-0.0268
"9306","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM","0.25",0.1612,-0.0888
"9307","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM","0.5",0.336,-0.164
"9308","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM","0.75",0.8448,0.0948
"9309","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM","0.9",0.972,0.072
"9310","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM","0.95",0.9828,0.0328
"9311","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB","0.05",0.166,0.116
"9312","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB","0.1",0.2064,0.1064
"9313","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB","0.25",0.2792,0.0292
"9314","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB","0.5",0.3956,-0.1044
"9315","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB","0.75",0.7284,-0.0216
"9316","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB","0.9",0.8636,-0.0364
"9317","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB","0.95",0.894,-0.056
"9318","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR","0.05",0.1564,0.1064
"9319","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR","0.1",0.1936,0.0936
"9320","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR","0.25",0.2648,0.0148
"9321","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR","0.5",0.392,-0.108
"9322","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR","0.75",0.7392,-0.0108
"9323","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR","0.9",0.8632,-0.0368
"9324","Bimodal","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR","0.95",0.894,-0.056
"9325","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","ML","0.05",0.1964,0.1464
"9326","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","ML","0.1",0.2364,0.1364
"9327","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","ML","0.25",0.328,0.078
"9328","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","ML","0.5",0.4628,-0.0372
"9329","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","ML","0.75",0.7484,-0.0016
"9330","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","ML","0.9",0.8596,-0.0404
"9331","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","ML","0.95",0.8912,-0.0588
"9332","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","PM","0.05",0.04,-0.01
"9333","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","PM","0.1",0.0616,-0.0384
"9334","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","PM","0.25",0.1324,-0.1176
"9335","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","PM","0.5",0.3492,-0.1508
"9336","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","PM","0.75",0.9044,0.1544
"9337","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","PM","0.9",0.9716,0.0716
"9338","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","PM","0.95",0.9836,0.0336
"9339","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","CB","0.05",0.0904,0.0404
"9340","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","CB","0.1",0.1276,0.0276
"9341","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","CB","0.25",0.2188,-0.0312
"9342","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","CB","0.5",0.41,-0.09
"9343","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","CB","0.75",0.8412,0.0912
"9344","Bimodal","N = 25","ICC = 0.5","R = 1","Gaussian","CB","0.9",0.9388,0.0388
