"","truth","N","ICC","rsr","assumed","estimator","tail_p","quantile","diff"
"4736","T","N = 25","I = 0.9","R = 1","T","ML","0.5",0.5104,0.0104
"4737","T","N = 25","I = 0.9","R = 1","T","ML","0.75",0.7348,-0.0152
"4738","T","N = 25","I = 0.9","R = 1","T","ML","0.9",0.887600000000001,-0.0124
"4739","T","N = 25","I = 0.9","R = 1","T","ML","0.95",0.940399999999999,-0.0096
"4740","T","N = 25","I = 0.9","R = 1","T","PM","0.05",0.0424,-0.0076
"4741","T","N = 25","I = 0.9","R = 1","T","PM","0.1",0.0912,-0.0088
"4742","T","N = 25","I = 0.9","R = 1","T","PM","0.25",0.2328,-0.0172
"4743","T","N = 25","I = 0.9","R = 1","T","PM","0.5",0.5076,0.0076
"4744","T","N = 25","I = 0.9","R = 1","T","PM","0.75",0.7708,0.0208
"4745","T","N = 25","I = 0.9","R = 1","T","PM","0.9",0.913200000000001,0.0132
"4746","T","N = 25","I = 0.9","R = 1","T","PM","0.95",0.955599999999999,0.0056
"4747","T","N = 25","I = 0.9","R = 1","T","CB","0.05",0.05,0
"4748","T","N = 25","I = 0.9","R = 1","T","CB","0.1",0.1012,0.0012
"4749","T","N = 25","I = 0.9","R = 1","T","CB","0.25",0.2416,-0.0084
"4750","T","N = 25","I = 0.9","R = 1","T","CB","0.5",0.5084,0.0084
"4751","T","N = 25","I = 0.9","R = 1","T","CB","0.75",0.758,0.008
"4752","T","N = 25","I = 0.9","R = 1","T","CB","0.9",0.901200000000001,0.0012
"4753","T","N = 25","I = 0.9","R = 1","T","CB","0.95",0.948799999999999,-0.0012
"4754","T","N = 25","I = 0.9","R = 1","T","GR","0.05",0.0492,-8e-04
"4755","T","N = 25","I = 0.9","R = 1","T","GR","0.1",0.1,0
"4756","T","N = 25","I = 0.9","R = 1","T","GR","0.25",0.25,0
"4757","T","N = 25","I = 0.9","R = 1","T","GR","0.5",0.502,0.002
"4758","T","N = 25","I = 0.9","R = 1","T","GR","0.75",0.7516,0.0016
"4759","T","N = 25","I = 0.9","R = 1","T","GR","0.9",0.899600000000001,-4e-04
"4760","T","N = 25","I = 0.9","R = 1","T","GR","0.95",0.948399999999999,-0.0016
"4761","T","N = 25","I = 0.9","R = 1","DP-diffuse","ML","0.05",0.0596,0.0096
"4762","T","N = 25","I = 0.9","R = 1","DP-diffuse","ML","0.1",0.1144,0.0144
"4763","T","N = 25","I = 0.9","R = 1","DP-diffuse","ML","0.25",0.26,0.01
"4764","T","N = 25","I = 0.9","R = 1","DP-diffuse","ML","0.5",0.5104,0.0104
"4765","T","N = 25","I = 0.9","R = 1","DP-diffuse","ML","0.75",0.7348,-0.0152
"4766","T","N = 25","I = 0.9","R = 1","DP-diffuse","ML","0.9",0.887600000000001,-0.0124
"4767","T","N = 25","I = 0.9","R = 1","DP-diffuse","ML","0.95",0.940399999999999,-0.0096
"4768","T","N = 25","I = 0.9","R = 1","DP-diffuse","PM","0.05",0.0456,-0.0044
"4769","T","N = 25","I = 0.9","R = 1","DP-diffuse","PM","0.1",0.09,-0.01
"4770","T","N = 25","I = 0.9","R = 1","DP-diffuse","PM","0.25",0.228,-0.022
"4771","T","N = 25","I = 0.9","R = 1","DP-diffuse","PM","0.5",0.5084,0.0084
"4772","T","N = 25","I = 0.9","R = 1","DP-diffuse","PM","0.75",0.7708,0.0208
"4773","T","N = 25","I = 0.9","R = 1","DP-diffuse","PM","0.9",0.911200000000001,0.0112
"4774","T","N = 25","I = 0.9","R = 1","DP-diffuse","PM","0.95",0.955999999999999,0.006
"4775","T","N = 25","I = 0.9","R = 1","DP-diffuse","CB","0.05",0.0512,0.0012
"4776","T","N = 25","I = 0.9","R = 1","DP-diffuse","CB","0.1",0.1,0
"4777","T","N = 25","I = 0.9","R = 1","DP-diffuse","CB","0.25",0.2424,-0.0076
"4778","T","N = 25","I = 0.9","R = 1","DP-diffuse","CB","0.5",0.5072,0.0072
"4779","T","N = 25","I = 0.9","R = 1","DP-diffuse","CB","0.75",0.7528,0.0028
"4780","T","N = 25","I = 0.9","R = 1","DP-diffuse","CB","0.9",0.901600000000001,0.0016
"4781","T","N = 25","I = 0.9","R = 1","DP-diffuse","CB","0.95",0.948399999999999,-0.0016
"4782","T","N = 25","I = 0.9","R = 1","DP-diffuse","GR","0.05",0.0516,0.0016
"4783","T","N = 25","I = 0.9","R = 1","DP-diffuse","GR","0.1",0.1004,4e-04
"4784","T","N = 25","I = 0.9","R = 1","DP-diffuse","GR","0.25",0.2468,-0.0032
"4785","T","N = 25","I = 0.9","R = 1","DP-diffuse","GR","0.5",0.5084,0.0084
"4786","T","N = 25","I = 0.9","R = 1","DP-diffuse","GR","0.75",0.7488,-0.0012
"4787","T","N = 25","I = 0.9","R = 1","DP-diffuse","GR","0.9",0.898400000000001,-0.0016
"4788","T","N = 25","I = 0.9","R = 1","DP-diffuse","GR","0.95",0.948,-0.002
"4789","T","N = 25","I = 0.9","R = 1","DP-Inform","ML","0.05",0.0596,0.0096
"4790","T","N = 25","I = 0.9","R = 1","DP-Inform","ML","0.1",0.1144,0.0144
"4791","T","N = 25","I = 0.9","R = 1","DP-Inform","ML","0.25",0.26,0.01
"4792","T","N = 25","I = 0.9","R = 1","DP-Inform","ML","0.5",0.5104,0.0104
"4793","T","N = 25","I = 0.9","R = 1","DP-Inform","ML","0.75",0.7348,-0.0152
"4794","T","N = 25","I = 0.9","R = 1","DP-Inform","ML","0.9",0.887600000000001,-0.0124
"4795","T","N = 25","I = 0.9","R = 1","DP-Inform","ML","0.95",0.940399999999999,-0.0096
"4796","T","N = 25","I = 0.9","R = 1","DP-Inform","PM","0.05",0.0452,-0.0048
"4797","T","N = 25","I = 0.9","R = 1","DP-Inform","PM","0.1",0.088,-0.012
"4798","T","N = 25","I = 0.9","R = 1","DP-Inform","PM","0.25",0.2224,-0.0276
"4799","T","N = 25","I = 0.9","R = 1","DP-Inform","PM","0.5",0.5076,0.0076
"4800","T","N = 25","I = 0.9","R = 1","DP-Inform","PM","0.75",0.7708,0.0208
"4801","T","N = 25","I = 0.9","R = 1","DP-Inform","PM","0.9",0.9128,0.0128
"4802","T","N = 25","I = 0.9","R = 1","DP-Inform","PM","0.95",0.9568,0.0068
"4803","T","N = 25","I = 0.9","R = 1","DP-Inform","CB","0.05",0.0516,0.0016
"4804","T","N = 25","I = 0.9","R = 1","DP-Inform","CB","0.1",0.0956,-0.0044
"4805","T","N = 25","I = 0.9","R = 1","DP-Inform","CB","0.25",0.2364,-0.0136
"4806","T","N = 25","I = 0.9","R = 1","DP-Inform","CB","0.5",0.508,0.008
"4807","T","N = 25","I = 0.9","R = 1","DP-Inform","CB","0.75",0.758,0.008
"4808","T","N = 25","I = 0.9","R = 1","DP-Inform","CB","0.9",0.903200000000001,0.0032
"4809","T","N = 25","I = 0.9","R = 1","DP-Inform","CB","0.95",0.952,0.002
"4810","T","N = 25","I = 0.9","R = 1","DP-Inform","GR","0.05",0.0496,-4e-04
"4811","T","N = 25","I = 0.9","R = 1","DP-Inform","GR","0.1",0.0988,-0.0012
"4812","T","N = 25","I = 0.9","R = 1","DP-Inform","GR","0.25",0.2432,-0.0068
"4813","T","N = 25","I = 0.9","R = 1","DP-Inform","GR","0.5",0.504,0.004
"4814","T","N = 25","I = 0.9","R = 1","DP-Inform","GR","0.75",0.754,0.004
"4815","T","N = 25","I = 0.9","R = 1","DP-Inform","GR","0.9",0.902800000000001,0.0028
"4816","T","N = 25","I = 0.9","R = 1","DP-Inform","GR","0.95",0.949999999999999,0
"4817","T","N = 25","I = 0.9","R = 5","Gaussian","ML","0.05",0.0572,0.0072
"4818","T","N = 25","I = 0.9","R = 5","Gaussian","ML","0.1",0.116,0.016
"4819","T","N = 25","I = 0.9","R = 5","Gaussian","ML","0.25",0.266,0.016
"4820","T","N = 25","I = 0.9","R = 5","Gaussian","ML","0.5",0.496,-0.004
"4821","T","N = 25","I = 0.9","R = 5","Gaussian","ML","0.75",0.7336,-0.0164
"4822","T","N = 25","I = 0.9","R = 5","Gaussian","ML","0.9",0.878,-0.022
"4823","T","N = 25","I = 0.9","R = 5","Gaussian","ML","0.95",0.9308,-0.0192
"4824","T","N = 25","I = 0.9","R = 5","Gaussian","PM","0.05",0.0388,-0.0112
"4825","T","N = 25","I = 0.9","R = 5","Gaussian","PM","0.1",0.0836,-0.0164
"4826","T","N = 25","I = 0.9","R = 5","Gaussian","PM","0.25",0.2316,-0.0184
"4827","T","N = 25","I = 0.9","R = 5","Gaussian","PM","0.5",0.4924,-0.0076
"4828","T","N = 25","I = 0.9","R = 5","Gaussian","PM","0.75",0.772,0.022
"4829","T","N = 25","I = 0.9","R = 5","Gaussian","PM","0.9",0.9084,0.0084
"4830","T","N = 25","I = 0.9","R = 5","Gaussian","PM","0.95",0.9536,0.0036
"4831","T","N = 25","I = 0.9","R = 5","Gaussian","CB","0.05",0.0472,-0.0028
"4832","T","N = 25","I = 0.9","R = 5","Gaussian","CB","0.1",0.0956,-0.0044
"4833","T","N = 25","I = 0.9","R = 5","Gaussian","CB","0.25",0.2468,-0.0032
"4834","T","N = 25","I = 0.9","R = 5","Gaussian","CB","0.5",0.4936,-0.0064
"4835","T","N = 25","I = 0.9","R = 5","Gaussian","CB","0.75",0.7496,-4e-04
"4836","T","N = 25","I = 0.9","R = 5","Gaussian","CB","0.9",0.8936,-0.0064
"4837","T","N = 25","I = 0.9","R = 5","Gaussian","CB","0.95",0.9456,-0.0044
"4838","T","N = 25","I = 0.9","R = 5","Gaussian","GR","0.05",0.046,-0.004
"4839","T","N = 25","I = 0.9","R = 5","Gaussian","GR","0.1",0.0996,-4e-04
"4840","T","N = 25","I = 0.9","R = 5","Gaussian","GR","0.25",0.2552,0.0052
"4841","T","N = 25","I = 0.9","R = 5","Gaussian","GR","0.5",0.4948,-0.0052
"4842","T","N = 25","I = 0.9","R = 5","Gaussian","GR","0.75",0.744,-0.006
"4843","T","N = 25","I = 0.9","R = 5","Gaussian","GR","0.9",0.8916,-0.0084
"4844","T","N = 25","I = 0.9","R = 5","Gaussian","GR","0.95",0.9452,-0.0048
"4845","T","N = 25","I = 0.9","R = 5","T","ML","0.05",0.0572,0.0072
"4846","T","N = 25","I = 0.9","R = 5","T","ML","0.1",0.116,0.016
"4847","T","N = 25","I = 0.9","R = 5","T","ML","0.25",0.266,0.016
"4848","T","N = 25","I = 0.9","R = 5","T","ML","0.5",0.496,-0.004
"4849","T","N = 25","I = 0.9","R = 5","T","ML","0.75",0.7336,-0.0164
"4850","T","N = 25","I = 0.9","R = 5","T","ML","0.9",0.878,-0.022
"4851","T","N = 25","I = 0.9","R = 5","T","ML","0.95",0.9308,-0.0192
"4852","T","N = 25","I = 0.9","R = 5","T","PM","0.05",0.038,-0.012
"4853","T","N = 25","I = 0.9","R = 5","T","PM","0.1",0.0804,-0.0196
"4854","T","N = 25","I = 0.9","R = 5","T","PM","0.25",0.2232,-0.0268
"4855","T","N = 25","I = 0.9","R = 5","T","PM","0.5",0.4928,-0.0072
"4856","T","N = 25","I = 0.9","R = 5","T","PM","0.75",0.78,0.03
"4857","T","N = 25","I = 0.9","R = 5","T","PM","0.9",0.914,0.014
"4858","T","N = 25","I = 0.9","R = 5","T","PM","0.95",0.9552,0.0052
"4859","T","N = 25","I = 0.9","R = 5","T","CB","0.05",0.046,-0.004
"4860","T","N = 25","I = 0.9","R = 5","T","CB","0.1",0.0932,-0.0068
"4861","T","N = 25","I = 0.9","R = 5","T","CB","0.25",0.2408,-0.0092
"4862","T","N = 25","I = 0.9","R = 5","T","CB","0.5",0.4948,-0.0052
"4863","T","N = 25","I = 0.9","R = 5","T","CB","0.75",0.7604,0.0104
"4864","T","N = 25","I = 0.9","R = 5","T","CB","0.9",0.8968,-0.0032
"4865","T","N = 25","I = 0.9","R = 5","T","CB","0.95",0.9476,-0.0024
"4866","T","N = 25","I = 0.9","R = 5","T","GR","0.05",0.0452,-0.0048
"4867","T","N = 25","I = 0.9","R = 5","T","GR","0.1",0.0968,-0.0032
"4868","T","N = 25","I = 0.9","R = 5","T","GR","0.25",0.2452,-0.0048
"4869","T","N = 25","I = 0.9","R = 5","T","GR","0.5",0.4936,-0.0064
"4870","T","N = 25","I = 0.9","R = 5","T","GR","0.75",0.7508,8e-04
"4871","T","N = 25","I = 0.9","R = 5","T","GR","0.9",0.8968,-0.0032
"4872","T","N = 25","I = 0.9","R = 5","T","GR","0.95",0.9472,-0.0028
"4873","T","N = 25","I = 0.9","R = 5","DP-diffuse","ML","0.05",0.0572,0.0072
"4874","T","N = 25","I = 0.9","R = 5","DP-diffuse","ML","0.1",0.116,0.016
"4875","T","N = 25","I = 0.9","R = 5","DP-diffuse","ML","0.25",0.266,0.016
"4876","T","N = 25","I = 0.9","R = 5","DP-diffuse","ML","0.5",0.496,-0.004
"4877","T","N = 25","I = 0.9","R = 5","DP-diffuse","ML","0.75",0.7336,-0.0164
"4878","T","N = 25","I = 0.9","R = 5","DP-diffuse","ML","0.9",0.878,-0.022
"4879","T","N = 25","I = 0.9","R = 5","DP-diffuse","ML","0.95",0.9308,-0.0192
"4880","T","N = 25","I = 0.9","R = 5","DP-diffuse","PM","0.05",0.04,-0.01
"4881","T","N = 25","I = 0.9","R = 5","DP-diffuse","PM","0.1",0.0784000000000001,-0.0216
"4882","T","N = 25","I = 0.9","R = 5","DP-diffuse","PM","0.25",0.2236,-0.0264
"4883","T","N = 25","I = 0.9","R = 5","DP-diffuse","PM","0.5",0.4924,-0.0076
"4884","T","N = 25","I = 0.9","R = 5","DP-diffuse","PM","0.75",0.7796,0.0296
"4885","T","N = 25","I = 0.9","R = 5","DP-diffuse","PM","0.9",0.9112,0.0112
"4886","T","N = 25","I = 0.9","R = 5","DP-diffuse","PM","0.95",0.9536,0.0036
"4887","T","N = 25","I = 0.9","R = 5","DP-diffuse","CB","0.05",0.0456,-0.0044
"4888","T","N = 25","I = 0.9","R = 5","DP-diffuse","CB","0.1",0.0932,-0.0068
"4889","T","N = 25","I = 0.9","R = 5","DP-diffuse","CB","0.25",0.2424,-0.0076
"4890","T","N = 25","I = 0.9","R = 5","DP-diffuse","CB","0.5",0.4956,-0.0044
"4891","T","N = 25","I = 0.9","R = 5","DP-diffuse","CB","0.75",0.7588,0.0088
"4892","T","N = 25","I = 0.9","R = 5","DP-diffuse","CB","0.9",0.8956,-0.0044
"4893","T","N = 25","I = 0.9","R = 5","DP-diffuse","CB","0.95",0.9452,-0.0048
"4894","T","N = 25","I = 0.9","R = 5","DP-diffuse","GR","0.05",0.0476,-0.0024
"4895","T","N = 25","I = 0.9","R = 5","DP-diffuse","GR","0.1",0.098,-0.002
"4896","T","N = 25","I = 0.9","R = 5","DP-diffuse","GR","0.25",0.2508,8e-04
"4897","T","N = 25","I = 0.9","R = 5","DP-diffuse","GR","0.5",0.4916,-0.0084
"4898","T","N = 25","I = 0.9","R = 5","DP-diffuse","GR","0.75",0.7536,0.0036
"4899","T","N = 25","I = 0.9","R = 5","DP-diffuse","GR","0.9",0.8944,-0.0056
"4900","T","N = 25","I = 0.9","R = 5","DP-diffuse","GR","0.95",0.9468,-0.0032
"4901","T","N = 25","I = 0.9","R = 5","DP-Inform","ML","0.05",0.0572,0.0072
"4902","T","N = 25","I = 0.9","R = 5","DP-Inform","ML","0.1",0.116,0.016
"4903","T","N = 25","I = 0.9","R = 5","DP-Inform","ML","0.25",0.266,0.016
"4904","T","N = 25","I = 0.9","R = 5","DP-Inform","ML","0.5",0.496,-0.004
"4905","T","N = 25","I = 0.9","R = 5","DP-Inform","ML","0.75",0.7336,-0.0164
"4906","T","N = 25","I = 0.9","R = 5","DP-Inform","ML","0.9",0.878,-0.022
"4907","T","N = 25","I = 0.9","R = 5","DP-Inform","ML","0.95",0.9308,-0.0192
"4908","T","N = 25","I = 0.9","R = 5","DP-Inform","PM","0.05",0.0388,-0.0112
"4909","T","N = 25","I = 0.9","R = 5","DP-Inform","PM","0.1",0.0772,-0.0228
"4910","T","N = 25","I = 0.9","R = 5","DP-Inform","PM","0.25",0.2224,-0.0276
"4911","T","N = 25","I = 0.9","R = 5","DP-Inform","PM","0.5",0.4904,-0.0096
"4912","T","N = 25","I = 0.9","R = 5","DP-Inform","PM","0.75",0.7844,0.0344
"4913","T","N = 25","I = 0.9","R = 5","DP-Inform","PM","0.9",0.9116,0.0116
"4914","T","N = 25","I = 0.9","R = 5","DP-Inform","PM","0.95",0.9552,0.0052
"4915","T","N = 25","I = 0.9","R = 5","DP-Inform","CB","0.05",0.0448,-0.0052
"4916","T","N = 25","I = 0.9","R = 5","DP-Inform","CB","0.1",0.0884,-0.0116
"4917","T","N = 25","I = 0.9","R = 5","DP-Inform","CB","0.25",0.2396,-0.0104
"4918","T","N = 25","I = 0.9","R = 5","DP-Inform","CB","0.5",0.4932,-0.0068
"4919","T","N = 25","I = 0.9","R = 5","DP-Inform","CB","0.75",0.7656,0.0156
"4920","T","N = 25","I = 0.9","R = 5","DP-Inform","CB","0.9",0.8988,-0.0012
"4921","T","N = 25","I = 0.9","R = 5","DP-Inform","CB","0.95",0.9464,-0.0036
"4922","T","N = 25","I = 0.9","R = 5","DP-Inform","GR","0.05",0.0464,-0.0036
"4923","T","N = 25","I = 0.9","R = 5","DP-Inform","GR","0.1",0.0928,-0.0072
"4924","T","N = 25","I = 0.9","R = 5","DP-Inform","GR","0.25",0.2484,-0.0016
"4925","T","N = 25","I = 0.9","R = 5","DP-Inform","GR","0.5",0.4896,-0.0104
"4926","T","N = 25","I = 0.9","R = 5","DP-Inform","GR","0.75",0.7604,0.0104
"4927","T","N = 25","I = 0.9","R = 5","DP-Inform","GR","0.9",0.8972,-0.0028
"4928","T","N = 25","I = 0.9","R = 5","DP-Inform","GR","0.95",0.9488,-0.0012
"4929","T","N = 25","I = 0.9","R = 10","Gaussian","ML","0.05",0.0704,0.0204
"4930","T","N = 25","I = 0.9","R = 10","Gaussian","ML","0.1",0.1268,0.0268
"4931","T","N = 25","I = 0.9","R = 10","Gaussian","ML","0.25",0.2868,0.0368
"4932","T","N = 25","I = 0.9","R = 10","Gaussian","ML","0.5",0.5116,0.0116
"4933","T","N = 25","I = 0.9","R = 10","Gaussian","ML","0.75",0.7236,-0.0264
"4934","T","N = 25","I = 0.9","R = 10","Gaussian","ML","0.9",0.8644,-0.0356
"4935","T","N = 25","I = 0.9","R = 10","Gaussian","ML","0.95",0.9216,-0.0284
"4936","T","N = 25","I = 0.9","R = 10","Gaussian","PM","0.05",0.0416,-0.0084
"4937","T","N = 25","I = 0.9","R = 10","Gaussian","PM","0.1",0.09,-0.01
"4938","T","N = 25","I = 0.9","R = 10","Gaussian","PM","0.25",0.2368,-0.0132
"4939","T","N = 25","I = 0.9","R = 10","Gaussian","PM","0.5",0.5132,0.0132
"4940","T","N = 25","I = 0.9","R = 10","Gaussian","PM","0.75",0.7712,0.0212
"4941","T","N = 25","I = 0.9","R = 10","Gaussian","PM","0.9",0.9084,0.0084
"4942","T","N = 25","I = 0.9","R = 10","Gaussian","PM","0.95",0.9556,0.0056
"4943","T","N = 25","I = 0.9","R = 10","Gaussian","CB","0.05",0.0544,0.0044
"4944","T","N = 25","I = 0.9","R = 10","Gaussian","CB","0.1",0.104,0.004
"4945","T","N = 25","I = 0.9","R = 10","Gaussian","CB","0.25",0.2584,0.0084
"4946","T","N = 25","I = 0.9","R = 10","Gaussian","CB","0.5",0.5096,0.0096
"4947","T","N = 25","I = 0.9","R = 10","Gaussian","CB","0.75",0.7508,8e-04
"4948","T","N = 25","I = 0.9","R = 10","Gaussian","CB","0.9",0.8852,-0.0148
"4949","T","N = 25","I = 0.9","R = 10","Gaussian","CB","0.95",0.944,-0.006
"4950","T","N = 25","I = 0.9","R = 10","Gaussian","GR","0.05",0.0528,0.0028
"4951","T","N = 25","I = 0.9","R = 10","Gaussian","GR","0.1",0.1096,0.0096
"4952","T","N = 25","I = 0.9","R = 10","Gaussian","GR","0.25",0.2644,0.0144
"4953","T","N = 25","I = 0.9","R = 10","Gaussian","GR","0.5",0.5104,0.0104
"4954","T","N = 25","I = 0.9","R = 10","Gaussian","GR","0.75",0.7432,-0.0068
"4955","T","N = 25","I = 0.9","R = 10","Gaussian","GR","0.9",0.888,-0.012
"4956","T","N = 25","I = 0.9","R = 10","Gaussian","GR","0.95",0.9444,-0.0056
"4957","T","N = 25","I = 0.9","R = 10","T","ML","0.05",0.0704,0.0204
"4958","T","N = 25","I = 0.9","R = 10","T","ML","0.1",0.1268,0.0268
"4959","T","N = 25","I = 0.9","R = 10","T","ML","0.25",0.2868,0.0368
"4960","T","N = 25","I = 0.9","R = 10","T","ML","0.5",0.5116,0.0116
"4961","T","N = 25","I = 0.9","R = 10","T","ML","0.75",0.7236,-0.0264
"4962","T","N = 25","I = 0.9","R = 10","T","ML","0.9",0.8644,-0.0356
"4963","T","N = 25","I = 0.9","R = 10","T","ML","0.95",0.9216,-0.0284
"4964","T","N = 25","I = 0.9","R = 10","T","PM","0.05",0.0404,-0.0096
"4965","T","N = 25","I = 0.9","R = 10","T","PM","0.1",0.0876,-0.0124
"4966","T","N = 25","I = 0.9","R = 10","T","PM","0.25",0.2276,-0.0224
"4967","T","N = 25","I = 0.9","R = 10","T","PM","0.5",0.512,0.012
"4968","T","N = 25","I = 0.9","R = 10","T","PM","0.75",0.7812,0.0312
"4969","T","N = 25","I = 0.9","R = 10","T","PM","0.9",0.91,0.01
"4970","T","N = 25","I = 0.9","R = 10","T","PM","0.95",0.9552,0.0052
"4971","T","N = 25","I = 0.9","R = 10","T","CB","0.05",0.0548,0.0048
"4972","T","N = 25","I = 0.9","R = 10","T","CB","0.1",0.1012,0.0012
"4973","T","N = 25","I = 0.9","R = 10","T","CB","0.25",0.2512,0.0012
"4974","T","N = 25","I = 0.9","R = 10","T","CB","0.5",0.5116,0.0116
"4975","T","N = 25","I = 0.9","R = 10","T","CB","0.75",0.758,0.008
"4976","T","N = 25","I = 0.9","R = 10","T","CB","0.9",0.89,-0.01
"4977","T","N = 25","I = 0.9","R = 10","T","CB","0.95",0.9472,-0.0028
"4978","T","N = 25","I = 0.9","R = 10","T","GR","0.05",0.0524,0.0024
"4979","T","N = 25","I = 0.9","R = 10","T","GR","0.1",0.1032,0.0032
"4980","T","N = 25","I = 0.9","R = 10","T","GR","0.25",0.2564,0.0064
"4981","T","N = 25","I = 0.9","R = 10","T","GR","0.5",0.5128,0.0128
"4982","T","N = 25","I = 0.9","R = 10","T","GR","0.75",0.7528,0.0028
"4983","T","N = 25","I = 0.9","R = 10","T","GR","0.9",0.8928,-0.0072
"4984","T","N = 25","I = 0.9","R = 10","T","GR","0.95",0.9448,-0.0052
"4985","T","N = 25","I = 0.9","R = 10","DP-diffuse","ML","0.05",0.0704,0.0204
"4986","T","N = 25","I = 0.9","R = 10","DP-diffuse","ML","0.1",0.1268,0.0268
"4987","T","N = 25","I = 0.9","R = 10","DP-diffuse","ML","0.25",0.2868,0.0368
"4988","T","N = 25","I = 0.9","R = 10","DP-diffuse","ML","0.5",0.5116,0.0116
"4989","T","N = 25","I = 0.9","R = 10","DP-diffuse","ML","0.75",0.7236,-0.0264
"4990","T","N = 25","I = 0.9","R = 10","DP-diffuse","ML","0.9",0.8644,-0.0356
"4991","T","N = 25","I = 0.9","R = 10","DP-diffuse","ML","0.95",0.9216,-0.0284
"4992","T","N = 25","I = 0.9","R = 10","DP-diffuse","PM","0.05",0.0404,-0.0096
"4993","T","N = 25","I = 0.9","R = 10","DP-diffuse","PM","0.1",0.0872,-0.0128
"4994","T","N = 25","I = 0.9","R = 10","DP-diffuse","PM","0.25",0.2312,-0.0188
"4995","T","N = 25","I = 0.9","R = 10","DP-diffuse","PM","0.5",0.518,0.018
"4996","T","N = 25","I = 0.9","R = 10","DP-diffuse","PM","0.75",0.7728,0.0228
"4997","T","N = 25","I = 0.9","R = 10","DP-diffuse","PM","0.9",0.9048,0.0048
"4998","T","N = 25","I = 0.9","R = 10","DP-diffuse","PM","0.95",0.954,0.004
"4999","T","N = 25","I = 0.9","R = 10","DP-diffuse","CB","0.05",0.054,0.004
"5000","T","N = 25","I = 0.9","R = 10","DP-diffuse","CB","0.1",0.0996,-4e-04
"5001","T","N = 25","I = 0.9","R = 10","DP-diffuse","CB","0.25",0.2536,0.0036
"5002","T","N = 25","I = 0.9","R = 10","DP-diffuse","CB","0.5",0.5168,0.0168
"5003","T","N = 25","I = 0.9","R = 10","DP-diffuse","CB","0.75",0.7564,0.0064
"5004","T","N = 25","I = 0.9","R = 10","DP-diffuse","CB","0.9",0.8888,-0.0112
"5005","T","N = 25","I = 0.9","R = 10","DP-diffuse","CB","0.95",0.9452,-0.0048
"5006","T","N = 25","I = 0.9","R = 10","DP-diffuse","GR","0.05",0.0516,0.0016
"5007","T","N = 25","I = 0.9","R = 10","DP-diffuse","GR","0.1",0.1028,0.0028
"5008","T","N = 25","I = 0.9","R = 10","DP-diffuse","GR","0.25",0.2572,0.0072
"5009","T","N = 25","I = 0.9","R = 10","DP-diffuse","GR","0.5",0.5188,0.0188
"5010","T","N = 25","I = 0.9","R = 10","DP-diffuse","GR","0.75",0.748,-0.002
"5011","T","N = 25","I = 0.9","R = 10","DP-diffuse","GR","0.9",0.8888,-0.0112
"5012","T","N = 25","I = 0.9","R = 10","DP-diffuse","GR","0.95",0.9436,-0.0064
"5013","T","N = 25","I = 0.9","R = 10","DP-Inform","ML","0.05",0.0704,0.0204
"5014","T","N = 25","I = 0.9","R = 10","DP-Inform","ML","0.1",0.1268,0.0268
"5015","T","N = 25","I = 0.9","R = 10","DP-Inform","ML","0.25",0.2868,0.0368
"5016","T","N = 25","I = 0.9","R = 10","DP-Inform","ML","0.5",0.5116,0.0116
"5017","T","N = 25","I = 0.9","R = 10","DP-Inform","ML","0.75",0.7236,-0.0264
"5018","T","N = 25","I = 0.9","R = 10","DP-Inform","ML","0.9",0.8644,-0.0356
"5019","T","N = 25","I = 0.9","R = 10","DP-Inform","ML","0.95",0.9216,-0.0284
"5020","T","N = 25","I = 0.9","R = 10","DP-Inform","PM","0.05",0.0388,-0.0112
"5021","T","N = 25","I = 0.9","R = 10","DP-Inform","PM","0.1",0.082,-0.018
"5022","T","N = 25","I = 0.9","R = 10","DP-Inform","PM","0.25",0.2256,-0.0244
"5023","T","N = 25","I = 0.9","R = 10","DP-Inform","PM","0.5",0.518,0.018
"5024","T","N = 25","I = 0.9","R = 10","DP-Inform","PM","0.75",0.7812,0.0312
"5025","T","N = 25","I = 0.9","R = 10","DP-Inform","PM","0.9",0.9068,0.0068
"5026","T","N = 25","I = 0.9","R = 10","DP-Inform","PM","0.95",0.954,0.004
"5027","T","N = 25","I = 0.9","R = 10","DP-Inform","CB","0.05",0.0516,0.0016
"5028","T","N = 25","I = 0.9","R = 10","DP-Inform","CB","0.1",0.0956,-0.0044
"5029","T","N = 25","I = 0.9","R = 10","DP-Inform","CB","0.25",0.244,-0.006
"5030","T","N = 25","I = 0.9","R = 10","DP-Inform","CB","0.5",0.5196,0.0196
"5031","T","N = 25","I = 0.9","R = 10","DP-Inform","CB","0.75",0.762,0.012
"5032","T","N = 25","I = 0.9","R = 10","DP-Inform","CB","0.9",0.8904,-0.0096
"5033","T","N = 25","I = 0.9","R = 10","DP-Inform","CB","0.95",0.9464,-0.0036
"5034","T","N = 25","I = 0.9","R = 10","DP-Inform","GR","0.05",0.0508,8e-04
"5035","T","N = 25","I = 0.9","R = 10","DP-Inform","GR","0.1",0.0976,-0.0024
"5036","T","N = 25","I = 0.9","R = 10","DP-Inform","GR","0.25",0.2532,0.0032
